Country/Region,Update Date,Deaths,Recovered,Latitude,Longitude,Province/State
Mainland China,2/2/2020,0,0,0,,Yunnan
Mainland China,2/2/2020,0,0,0,,Hebei
Mainland China,2/2/2020,0,0,0,,Heilongjiang
Mainland China,2/2/2020,0,0,0,,Liaoning
Mainland China,2/2/2020,0,0,0,,Shanxi
Mainland China,2/2/2020,0,0,0,,Hainan
Mainland China,2/2/2020,0,0,0,,Gansu
Mainland China,2/2/2020,0,0,0,,Tianjin
Mainland China,2/2/2020,0,0,0,,Guizhou
Mainland China,2/2/2020,0,0,0,,Ningxia
Mainland China,2/2/2020,0,0,0,,Inner Mongolia
Mainland China,2/2/2020,0,0,0,,Jilin
Mainland China,2/2/2020,0,0,0,,Xinjiang
Japan,2/1/2020,0,0,0,,
Thailand,1/31/2020,0,0,0,,
Singapore,2/2/2020,0,0,0,,
Hong Kong,2/2/2020,0,0,0,,Hong Kong
South Korea,2/2/2020,0,0,0,,
Mainland China,2/2/2020,0,0,0,,Qinghai
Germany,2/2/2020,0,0,0,,
Taiwan,1/31/2020,0,0,0,,Taiwan
Macau,2/2/2020,0,0,0,,Macau
Malaysia,1/31/2020,0,0,0,,
France,2/1/2020,0,0,0,,
Vietnam,2/1/2020,0,0,0,,
United Arab Emirates,2/2/2020,0,0,0,,
Australia,2/1/2020,0,0,0,,New South Wales
Australia,2/1/2020,0,0,0,,Victoria
Canada,2/1/2020,0,0,0,,Ontario
Australia,2/2/2020,0,0,0,,Queensland
Australia,2/2/2020,0,0,0,,South Australia
India,2/2/2020,0,0,0,,
Italy,1/31/2020,0,0,0,,
Philippines,2/2/2020,0,0,0,,
Russia,1/31/2020,0,0,0,,
UK,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Chicago, IL"
Cambodia,1/31/2020,0,0,0,,
Canada,2/1/2020,0,0,0,,British Columbia
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Spain,2/1/2020,0,0,0,,
Sri Lanka,1/31/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/1/2020,0,0,0,,"Santa Clara, CA"
US,2/1/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/3/2020,0,0,0,,Hubei
Mainland China,2/3/2020,0,0,0,,Guangdong
Mainland China,2/3/2020,0,0,0,,Zhejiang
Mainland China,2/3/2020,0,0,0,,Henan
Mainland China,2/3/2020,0,0,0,,Hunan
Mainland China,2/3/2020,0,0,0,,Anhui
Mainland China,2/3/2020,0,0,0,,Jiangxi
Mainland China,2/3/2020,0,0,0,,Chongqing
Mainland China,2/3/2020,0,0,0,,Jiangsu
Mainland China,2/3/2020,0,0,0,,Shandong
Mainland China,2/3/2020,0,0,0,,Sichuan
Mainland China,2/3/2020,0,0,0,,Beijing
Mainland China,2/3/2020,0,0,0,,Shanghai
Mainland China,2/3/2020,0,0,0,,Fujian
Mainland China,2/3/2020,0,0,0,,Shaanxi
Mainland China,2/3/2020,0,0,0,,Guangxi
Mainland China,2/3/2020,0,0,0,,Heilongjiang
Mainland China,2/3/2020,0,0,0,,Yunnan
Mainland China,2/3/2020,0,0,0,,Hebei
Mainland China,2/3/2020,0,0,0,,Liaoning
Mainland China,2/3/2020,0,0,0,,Shanxi
Mainland China,2/3/2020,0,0,0,,Hainan
Mainland China,2/3/2020,0,0,0,,Tianjin
Mainland China,2/3/2020,0,0,0,,Gansu
Mainland China,2/3/2020,0,0,0,,Guizhou
Mainland China,2/3/2020,0,0,0,,Inner Mongolia
Mainland China,2/3/2020,0,0,0,,Jilin
Mainland China,2/3/2020,0,0,0,,Ningxia
Mainland China,2/3/2020,0,0,0,,Xinjiang
Japan,2/1/2020,0,0,0,,
Thailand,1/31/2020,0,0,0,,
Singapore,2/2/2020,0,0,0,,
Hong Kong,2/2/2020,0,0,0,,Hong Kong
South Korea,2/2/2020,0,0,0,,
Mainland China,2/3/2020,0,0,0,,Qinghai
Germany,2/3/2020,0,0,0,,
Taiwan,1/31/2020,0,0,0,,Taiwan
Macau,2/2/2020,0,0,0,,Macau
Malaysia,1/31/2020,0,0,0,,
Vietnam,2/3/2020,0,0,0,,
France,2/1/2020,0,0,0,,
United Arab Emirates,2/2/2020,0,0,0,,
Australia,2/1/2020,0,0,0,,New South Wales
Australia,2/1/2020,0,0,0,,Victoria
Canada,2/1/2020,0,0,0,,Ontario
India,2/3/2020,0,0,0,,
Australia,2/2/2020,0,0,0,,Queensland
Australia,2/2/2020,0,0,0,,South Australia
Italy,1/31/2020,0,0,0,,
Philippines,2/2/2020,0,0,0,,
Russia,1/31/2020,0,0,0,,
UK,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Cambodia,1/31/2020,0,0,0,,
Canada,2/1/2020,0,0,0,,British Columbia
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Spain,2/1/2020,0,0,0,,
Sri Lanka,1/31/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/1/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/4/2020,0,0,0,,Hubei
Mainland China,2/4/2020,0,0,0,,Zhejiang
Mainland China,2/4/2020,0,0,0,,Guangdong
Mainland China,2/4/2020,0,0,0,,Henan
Mainland China,2/4/2020,0,0,0,,Hunan
Mainland China,2/4/2020,0,0,0,,Anhui
Mainland China,2/4/2020,0,0,0,,Jiangxi
Mainland China,2/4/2020,0,0,0,,Chongqing
Mainland China,2/4/2020,0,0,0,,Jiangsu
Mainland China,2/4/2020,0,0,0,,Sichuan
Mainland China,2/4/2020,0,0,0,,Shandong
Mainland China,2/4/2020,0,0,0,,Beijing
Mainland China,2/4/2020,0,0,0,,Shanghai
Mainland China,2/4/2020,0,0,0,,Fujian
Mainland China,2/4/2020,0,0,0,,Heilongjiang
Mainland China,2/4/2020,0,0,0,,Shaanxi
Mainland China,2/4/2020,0,0,0,,Guangxi
Mainland China,2/4/2020,0,0,0,,Hebei
Mainland China,2/4/2020,0,0,0,,Yunnan
Mainland China,2/4/2020,0,0,0,,Liaoning
Mainland China,2/4/2020,0,0,0,,Shanxi
Mainland China,2/4/2020,0,0,0,,Hainan
Mainland China,2/4/2020,0,0,0,,Tianjin
Mainland China,2/4/2020,0,0,0,,Guizhou
Mainland China,2/4/2020,0,0,0,,Gansu
Mainland China,2/4/2020,0,0,0,,Jilin
Mainland China,2/4/2020,0,0,0,,Inner Mongolia
Mainland China,2/4/2020,0,0,0,,Ningxia
Mainland China,2/4/2020,0,0,0,,Xinjiang
Thailand,2/4/2020,0,0,0,,
Singapore,2/4/2020,0,0,0,,
Japan,2/4/2020,0,0,0,,
Hong Kong,2/4/2020,0,0,0,,Hong Kong
South Korea,2/4/2020,0,0,0,,
Mainland China,2/4/2020,0,0,0,,Qinghai
Germany,2/3/2020,0,0,0,,
Taiwan,2/4/2020,0,0,0,,Taiwan
Macau,2/4/2020,0,0,0,,Macau
Malaysia,2/4/2020,0,0,0,,
Vietnam,2/3/2020,0,0,0,,
France,2/1/2020,0,0,0,,
United Arab Emirates,2/2/2020,0,0,0,,
Australia,2/1/2020,0,0,0,,New South Wales
Australia,2/1/2020,0,0,0,,Victoria
Australia,2/4/2020,0,0,0,,Queensland
India,2/3/2020,0,0,0,,
Australia,2/2/2020,0,0,0,,South Australia
Canada,2/4/2020,0,0,0,,"Toronto, ON"
Italy,1/31/2020,0,0,0,,
Philippines,2/2/2020,0,0,0,,
Russia,1/31/2020,0,0,0,,
UK,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/4/2020,0,0,0,,
Cambodia,1/31/2020,0,0,0,,
Canada,2/1/2020,0,0,0,,British Columbia
Canada,2/4/2020,0,0,0,,"London, ON"
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Spain,2/1/2020,0,0,0,,
Sri Lanka,1/31/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/1/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/5/2020,0,0,0,,Hubei
Mainland China,2/5/2020,0,0,0,,Guangdong
Mainland China,2/5/2020,0,0,0,,Zhejiang
Mainland China,2/5/2020,0,0,0,,Henan
Mainland China,2/5/2020,0,0,0,,Hunan
Mainland China,2/5/2020,0,0,0,,Jiangxi
Mainland China,2/5/2020,0,0,0,,Anhui
Mainland China,2/5/2020,0,0,0,,Chongqing
Mainland China,2/5/2020,0,0,0,,Jiangsu
Mainland China,2/5/2020,0,0,0,,Shandong
Mainland China,2/5/2020,0,0,0,,Sichuan
Mainland China,2/5/2020,0,0,0,,Beijing
Mainland China,2/5/2020,0,0,0,,Shanghai
Mainland China,2/5/2020,0,0,0,,Fujian
Mainland China,2/5/2020,0,0,0,,Heilongjiang
Mainland China,2/5/2020,0,0,0,,Shaanxi
Mainland China,2/5/2020,0,0,0,,Guangxi
Mainland China,2/5/2020,0,0,0,,Hebei
Mainland China,2/5/2020,0,0,0,,Yunnan
Mainland China,2/5/2020,0,0,0,,Hainan
Mainland China,2/5/2020,0,0,0,,Liaoning
Mainland China,2/5/2020,0,0,0,,Shanxi
Mainland China,2/5/2020,0,0,0,,Tianjin
Mainland China,2/5/2020,0,0,0,,Guizhou
Mainland China,2/5/2020,0,0,0,,Gansu
Mainland China,2/5/2020,0,0,0,,Jilin
Mainland China,2/5/2020,0,0,0,,Inner Mongolia
Mainland China,2/4/2020,0,0,0,,Ningxia
Mainland China,2/5/2020,0,0,0,,Xinjiang
Singapore,2/5/2020,0,0,0,,
Thailand,2/4/2020,0,0,0,,
Japan,2/4/2020,0,0,0,,
Hong Kong,2/5/2020,0,0,0,,Hong Kong
South Korea,2/5/2020,0,0,0,,
Mainland China,2/5/2020,0,0,0,,Qinghai
Germany,2/3/2020,0,0,0,,
Malaysia,2/5/2020,0,0,0,,
Taiwan,2/4/2020,0,0,0,,Taiwan
Macau,2/4/2020,0,0,0,,Macau
Vietnam,2/3/2020,0,0,0,,
France,2/1/2020,0,0,0,,
United Arab Emirates,2/2/2020,0,0,0,,
Australia,2/1/2020,0,0,0,,New South Wales
Australia,2/1/2020,0,0,0,,Victoria
Australia,2/4/2020,0,0,0,,Queensland
India,2/3/2020,0,0,0,,
Australia,2/2/2020,0,0,0,,South Australia
Canada,2/5/2020,0,0,0,,British Columbia
Canada,2/4/2020,0,0,0,,"Toronto, ON"
Italy,1/31/2020,0,0,0,,
Philippines,2/2/2020,0,0,0,,
Russia,1/31/2020,0,0,0,,
UK,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/4/2020,0,0,0,,
Cambodia,1/31/2020,0,0,0,,
Canada,2/4/2020,0,0,0,,"London, ON"
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Spain,2/1/2020,0,0,0,,
Sri Lanka,1/31/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/1/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/6/2020,0,0,0,,Hubei
Mainland China,2/6/2020,0,0,0,,Guangdong
Mainland China,2/6/2020,0,0,0,,Zhejiang
Mainland China,2/6/2020,0,0,0,,Henan
Mainland China,2/6/2020,0,0,0,,Hunan
Mainland China,2/6/2020,0,0,0,,Jiangxi
Mainland China,2/6/2020,0,0,0,,Anhui
Mainland China,2/6/2020,0,0,0,,Chongqing
Mainland China,2/6/2020,0,0,0,,Jiangsu
Mainland China,2/6/2020,0,0,0,,Shandong
Mainland China,2/6/2020,0,0,0,,Sichuan
Mainland China,2/6/2020,0,0,0,,Beijing
Mainland China,2/6/2020,0,0,0,,Shanghai
Mainland China,2/6/2020,0,0,0,,Heilongjiang
Mainland China,2/6/2020,0,0,0,,Fujian
Mainland China,2/6/2020,0,0,0,,Shaanxi
Mainland China,2/6/2020,0,0,0,,Guangxi
Mainland China,2/6/2020,0,0,0,,Hebei
Mainland China,2/6/2020,0,0,0,,Yunnan
Mainland China,2/6/2020,0,0,0,,Hainan
Mainland China,2/6/2020,0,0,0,,Shanxi
Mainland China,2/6/2020,0,0,0,,Liaoning
Mainland China,2/6/2020,0,0,0,,Tianjin
Mainland China,2/6/2020,0,0,0,,Guizhou
Mainland China,2/5/2020,0,0,0,,Gansu
Mainland China,2/6/2020,0,0,0,,Jilin
Mainland China,2/6/2020,0,0,0,,Inner Mongolia
Japan,2/6/2020,0,0,0,,
Mainland China,2/6/2020,0,0,0,,Ningxia
Mainland China,2/6/2020,0,0,0,,Xinjiang
Singapore,2/5/2020,0,0,0,,
Thailand,2/4/2020,0,0,0,,
Hong Kong,2/6/2020,0,0,0,,Hong Kong
South Korea,2/6/2020,0,0,0,,
Mainland China,2/6/2020,0,0,0,,Qinghai
Taiwan,2/6/2020,0,0,0,,Taiwan
Germany,2/3/2020,0,0,0,,
Malaysia,2/5/2020,0,0,0,,
Macau,2/6/2020,0,0,0,,Macau
Vietnam,2/6/2020,0,0,0,,
France,2/1/2020,0,0,0,,
United Arab Emirates,2/2/2020,0,0,0,,
Australia,2/6/2020,0,0,0,,New South Wales
Australia,2/6/2020,0,0,0,,Queensland
Australia,2/1/2020,0,0,0,,Victoria
India,2/3/2020,0,0,0,,
Australia,2/2/2020,0,0,0,,South Australia
Canada,2/5/2020,0,0,0,,British Columbia
Canada,2/4/2020,0,0,0,,"Toronto, ON"
Italy,1/31/2020,0,0,0,,
Philippines,2/2/2020,0,0,0,,
Russia,1/31/2020,0,0,0,,
UK,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/4/2020,0,0,0,,
Cambodia,1/31/2020,0,0,0,,
Canada,2/4/2020,0,0,0,,"London, ON"
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Spain,2/1/2020,0,0,0,,
Sri Lanka,1/31/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/1/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/7/2020,0,0,0,,Hubei
Mainland China,2/7/2020,0,0,0,,Guangdong
Mainland China,2/7/2020,0,0,0,,Zhejiang
Mainland China,2/7/2020,0,0,0,,Henan
Mainland China,2/7/2020,0,0,0,,Hunan
Mainland China,2/7/2020,0,0,0,,Anhui
Mainland China,2/7/2020,0,0,0,,Jiangxi
Mainland China,2/7/2020,0,0,0,,Chongqing
Mainland China,2/7/2020,0,0,0,,Jiangsu
Mainland China,2/7/2020,0,0,0,,Shandong
Mainland China,2/7/2020,0,0,0,,Sichuan
Mainland China,2/7/2020,0,0,0,,Beijing
Mainland China,2/7/2020,0,0,0,,Heilongjiang
Mainland China,2/7/2020,0,0,0,,Shanghai
Mainland China,2/7/2020,0,0,0,,Fujian
Mainland China,2/7/2020,0,0,0,,Shaanxi
Mainland China,2/7/2020,0,0,0,,Guangxi
Mainland China,2/7/2020,0,0,0,,Hebei
Mainland China,2/7/2020,0,0,0,,Yunnan
Mainland China,2/7/2020,0,0,0,,Hainan
Mainland China,2/7/2020,0,0,0,,Shanxi
Mainland China,2/7/2020,0,0,0,,Liaoning
Mainland China,2/7/2020,0,0,0,,Guizhou
Mainland China,2/7/2020,0,0,0,,Tianjin
Mainland China,2/7/2020,0,0,0,,Gansu
Mainland China,2/7/2020,0,0,0,,Jilin
Others,2/7/2020,0,0,0,,Cruise Ship
Mainland China,2/7/2020,0,0,0,,Inner Mongolia
Mainland China,2/7/2020,0,0,0,,Ningxia
Mainland China,2/7/2020,0,0,0,,Xinjiang
Singapore,2/7/2020,0,0,0,,
Hong Kong,2/7/2020,0,0,0,,Hong Kong
Japan,2/7/2020,0,0,0,,
Thailand,2/4/2020,0,0,0,,
South Korea,2/7/2020,0,0,0,,
Mainland China,2/6/2020,0,0,0,,Qinghai
Taiwan,2/6/2020,0,0,0,,Taiwan
Germany,2/7/2020,0,0,0,,
Malaysia,2/7/2020,0,0,0,,
Macau,2/6/2020,0,0,0,,Macau
Vietnam,2/6/2020,0,0,0,,
France,2/1/2020,0,0,0,,
Australia,2/7/2020,0,0,0,,Queensland
United Arab Emirates,2/2/2020,0,0,0,,
Australia,2/6/2020,0,0,0,,New South Wales
Australia,2/1/2020,0,0,0,,Victoria
Canada,2/7/2020,0,0,0,,British Columbia
India,2/3/2020,0,0,0,,
Italy,2/7/2020,0,0,0,,
Philippines,2/7/2020,0,0,0,,
UK,2/7/2020,0,0,0,,
Australia,2/2/2020,0,0,0,,South Australia
Canada,2/4/2020,0,0,0,,"Toronto, ON"
Russia,1/31/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/4/2020,0,0,0,,
Cambodia,1/31/2020,0,0,0,,
Canada,2/4/2020,0,0,0,,"London, ON"
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Spain,2/1/2020,0,0,0,,
Sri Lanka,1/31/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/1/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/8/2020,0,0,0,,Hubei
Mainland China,2/8/2020,0,0,0,,Guangdong
Mainland China,2/8/2020,0,0,0,,Zhejiang
Mainland China,2/8/2020,0,0,0,,Henan
Mainland China,2/8/2020,0,0,0,,Hunan
Mainland China,2/8/2020,0,0,0,,Anhui
Mainland China,2/8/2020,0,0,0,,Jiangxi
Mainland China,2/8/2020,0,0,0,,Jiangsu
Mainland China,2/8/2020,0,0,0,,Chongqing
Mainland China,2/8/2020,0,0,0,,Shandong
Mainland China,2/8/2020,0,0,0,,Sichuan
Mainland China,2/8/2020,0,0,0,,Beijing
Mainland China,2/8/2020,0,0,0,,Heilongjiang
Mainland China,2/8/2020,0,0,0,,Shanghai
Mainland China,2/8/2020,0,0,0,,Fujian
Mainland China,2/8/2020,0,0,0,,Hebei
Mainland China,2/8/2020,0,0,0,,Shaanxi
Mainland China,2/8/2020,0,0,0,,Guangxi
Mainland China,2/8/2020,0,0,0,,Yunnan
Mainland China,2/8/2020,0,0,0,,Hainan
Mainland China,2/8/2020,0,0,0,,Shanxi
Mainland China,2/8/2020,0,0,0,,Liaoning
Mainland China,2/8/2020,0,0,0,,Guizhou
Mainland China,2/8/2020,0,0,0,,Tianjin
Mainland China,2/8/2020,0,0,0,,Gansu
Mainland China,2/8/2020,0,0,0,,Jilin
Others,2/7/2020,0,0,0,,Cruise Ship
Mainland China,2/8/2020,0,0,0,,Inner Mongolia
Mainland China,2/8/2020,0,0,0,,Ningxia
Mainland China,2/8/2020,0,0,0,,Xinjiang
Singapore,2/8/2020,0,0,0,,
Thailand,2/8/2020,0,0,0,,
Hong Kong,2/8/2020,0,0,0,,Hong Kong
Japan,2/7/2020,0,0,0,,
South Korea,2/7/2020,0,0,0,,
Mainland China,2/6/2020,0,0,0,,Qinghai
Taiwan,2/8/2020,0,0,0,,Taiwan
Malaysia,2/8/2020,0,0,0,,
Germany,2/7/2020,0,0,0,,
Vietnam,2/8/2020,0,0,0,,
France,2/8/2020,0,0,0,,
Macau,2/6/2020,0,0,0,,Macau
United Arab Emirates,2/8/2020,0,0,0,,
Australia,2/7/2020,0,0,0,,Queensland
Australia,2/6/2020,0,0,0,,New South Wales
Australia,2/1/2020,0,0,0,,Victoria
Canada,2/7/2020,0,0,0,,British Columbia
India,2/3/2020,0,0,0,,
Italy,2/7/2020,0,0,0,,
Philippines,2/7/2020,0,0,0,,
UK,2/7/2020,0,0,0,,
Australia,2/2/2020,0,0,0,,South Australia
Canada,2/4/2020,0,0,0,,"Toronto, ON"
Russia,1/31/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/4/2020,0,0,0,,
Cambodia,1/31/2020,0,0,0,,
Canada,2/4/2020,0,0,0,,"London, ON"
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Spain,2/1/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/1/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/9/2020,0,0,0,,Hubei
Mainland China,2/9/2020,0,0,0,,Guangdong
Mainland China,2/9/2020,0,0,0,,Zhejiang
Mainland China,2/9/2020,0,0,0,,Henan
Mainland China,2/9/2020,0,0,0,,Hunan
Mainland China,2/9/2020,0,0,0,,Anhui
Mainland China,2/9/2020,0,0,0,,Jiangxi
Mainland China,2/9/2020,0,0,0,,Chongqing
Mainland China,2/9/2020,0,0,0,,Jiangsu
Mainland China,2/9/2020,0,0,0,,Shandong
Mainland China,2/9/2020,0,0,0,,Sichuan
Mainland China,2/9/2020,0,0,0,,Beijing
Mainland China,2/9/2020,0,0,0,,Heilongjiang
Mainland China,2/9/2020,0,0,0,,Shanghai
Mainland China,2/9/2020,0,0,0,,Fujian
Mainland China,2/9/2020,0,0,0,,Shaanxi
Mainland China,2/9/2020,0,0,0,,Hebei
Mainland China,2/9/2020,0,0,0,,Guangxi
Mainland China,2/9/2020,0,0,0,,Yunnan
Mainland China,2/9/2020,0,0,0,,Hainan
Mainland China,2/9/2020,0,0,0,,Shanxi
Mainland China,2/9/2020,0,0,0,,Liaoning
Mainland China,2/9/2020,0,0,0,,Guizhou
Mainland China,2/9/2020,0,0,0,,Tianjin
Mainland China,2/9/2020,0,0,0,,Gansu
Mainland China,2/9/2020,0,0,0,,Jilin
Others,2/9/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/9/2020,0,0,0,,Inner Mongolia
Mainland China,2/9/2020,0,0,0,,Ningxia
Mainland China,2/9/2020,0,0,0,,Xinjiang
Singapore,2/9/2020,0,0,0,,
Thailand,2/8/2020,0,0,0,,
Hong Kong,2/9/2020,0,0,0,,Hong Kong
Japan,2/9/2020,0,0,0,,
South Korea,2/9/2020,0,0,0,,
Mainland China,2/6/2020,0,0,0,,Qinghai
Taiwan,2/9/2020,0,0,0,,Taiwan
Malaysia,2/8/2020,0,0,0,,
Germany,2/9/2020,0,0,0,,
Vietnam,2/8/2020,0,0,0,,
France,2/8/2020,0,0,0,,
Macau,2/6/2020,0,0,0,,Macau
United Arab Emirates,2/8/2020,0,0,0,,
Australia,2/9/2020,0,0,0,,Queensland
Australia,2/6/2020,0,0,0,,New South Wales
Australia,2/1/2020,0,0,0,,Victoria
Canada,2/7/2020,0,0,0,,British Columbia
India,2/3/2020,0,0,0,,
Italy,2/7/2020,0,0,0,,
Philippines,2/7/2020,0,0,0,,
UK,2/7/2020,0,0,0,,
Australia,2/2/2020,0,0,0,,South Australia
Canada,2/4/2020,0,0,0,,"Toronto, ON"
Russia,1/31/2020,0,0,0,,
Spain,2/9/2020,0,0,0,,
US,2/9/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/4/2020,0,0,0,,
Cambodia,1/31/2020,0,0,0,,
Canada,2/4/2020,0,0,0,,"London, ON"
Finland,1/31/2020,0,0,0,,
Mainland China,2/1/2020,0,0,0,,Tibet
Nepal,1/31/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/9/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/10/2020,0,0,0,,Hubei
Mainland China,2/10/2020,0,0,0,,Guangdong
Mainland China,2/10/2020,0,0,0,,Zhejiang
Mainland China,2/10/2020,0,0,0,,Henan
Mainland China,2/10/2020,0,0,0,,Hunan
Mainland China,2/10/2020,0,0,0,,Anhui
Mainland China,2/10/2020,0,0,0,,Jiangxi
Mainland China,2/10/2020,0,0,0,,Jiangsu
Mainland China,2/10/2020,0,0,0,,Chongqing
Mainland China,2/10/2020,0,0,0,,Shandong
Mainland China,2/10/2020,0,0,0,,Sichuan
Mainland China,2/10/2020,0,0,0,,Beijing
Mainland China,2/10/2020,0,0,0,,Heilongjiang
Mainland China,2/10/2020,0,0,0,,Shanghai
Mainland China,2/10/2020,0,0,0,,Fujian
Mainland China,2/10/2020,0,0,0,,Hebei
Mainland China,2/10/2020,0,0,0,,Shaanxi
Mainland China,2/10/2020,0,0,0,,Guangxi
Mainland China,2/10/2020,0,0,0,,Yunnan
Mainland China,2/10/2020,0,0,0,,Hainan
Others,2/10/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/9/2020,0,0,0,,Shanxi
Mainland China,2/10/2020,0,0,0,,Guizhou
Mainland China,2/10/2020,0,0,0,,Liaoning
Mainland China,2/10/2020,0,0,0,,Tianjin
Mainland China,2/10/2020,0,0,0,,Gansu
Mainland China,2/10/2020,0,0,0,,Jilin
Mainland China,2/10/2020,0,0,0,,Inner Mongolia
Mainland China,2/10/2020,0,0,0,,Ningxia
Mainland China,2/10/2020,0,0,0,,Xinjiang
Singapore,2/10/2020,0,0,0,,
Hong Kong,2/10/2020,0,0,0,,Hong Kong
Thailand,2/8/2020,0,0,0,,
South Korea,2/10/2020,0,0,0,,
Japan,2/10/2020,0,0,0,,
